S2Espesor_1,S2Espesor_2,S7Espesor_1,S7Espesor_2,S7Espesor_3
1.7747979041498552,9.559032838347132,3.0,19.435499310879404,204.0
3.1581205401672414,4.5,3.0,15.290747069990287,204.0
2.596499528158157,11.005635155610863,3.0,19.335882762837244,112.36698556075567
2.395476780656726,4.5,3.0,21.04580398109484,183.0499236991544
3.4191303101377897,4.5,3.0,14.0,187.0361279723971
3.5,4.5,9.326980312629805,23.4566933534099,197.9948913262312
3.5,9.557666793488549,13.645443761806478,14.0,95.63807113857993
2.2904990642111387,6.062655545482236,12.229497422407153,19.03126118430713,204.0
2.6514672756231703,4.5,18.287063519166246,15.785233224921186,122.21410314179124
3.1643873186422766,9.857315688142455,21.59918630506172,16.290965899430216,150.84719276481147
3.5,4.5,3.0,26.0,125.97502190285326
2.529910205635617,7.795670794652352,7.99000127144254,21.038786701057678,118.54266253870217
2.7434832549046955,8.348053124680007,3.0,24.98371208827394,141.83429720121345
2.127641410662536,13.078288591301,3.0,20.02444598914613,80.0
2.075493493695422,23.0,9.175506099593541,22.980702580646817,80.0
3.5,4.5,3.0,21.653544855221977,114.85305613404202
3.5,6.822045734760495,3.0,20.6422855348328,86.26719275522471
2.8309398496088733,5.840698750615958,10.05978740730721,26.0,159.19335510671323
3.5,9.559046610026577,8.374530403882915,20.057180630310054,151.612732222131
3.1910366962613517,8.216870472306898,5.385375748697736,26.0,126.59469596371777
2.416604428606112,5.53990507291447,3.0,25.39665413019536,204.0
3.190824869734564,5.210513570442257,11.556087886542638,14.0,125.5287480843781
3.5,4.5,10.668729178800142,18.18897108237889,80.0
2.859365652561731,14.040074255489998,5.048078393179792,21.524884320685143,114.3483799910598
3.5,9.729355237840462,3.0,19.408399443981402,204.0
1.400929197851357,13.373656144205908,3.0,23.436209638128897,80.0
3.5,5.7042981820874745,13.006355049403101,24.20637314377881,120.88739617415033
2.958040803629764,4.5,24.06808030881073,14.0,161.11451475639558
2.658949066745181,4.5,3.007319145237249,26.0,204.0
2.961893304277556,9.07543694693999,3.312548467570469,16.556810071478765,204.0
1.6681084909010284,4.5,3.700145497912775,16.082142142893357,133.23405902133933
2.7178383219371005,23.0,6.407355840723747,16.066957415715073,157.3770505992934
3.1870535711831143,4.5,3.0,24.2886562847599,80.0
3.5,8.554198612750758,3.0,17.712009825284344,80.22310950843064
2.5027465380671217,20.980748855491715,20.324523691333653,15.765924803604296,166.41868084398018
2.3100129338355018,10.720914072357976,40.0,16.914746482801764,134.87623235481485
2.5141840384053804,7.992007156354952,3.0,14.0,142.46474208989682
3.5,4.5,3.0,14.960561593769187,127.72048140478518
3.162192960710825,4.5,3.816357271355513,14.0,125.58998953092335
2.4948189547318282,12.070977755982941,3.5819443725266846,17.7010856649538,131.5478181724469
3.3274753456269006,20.115448757774615,15.859251868963309,23.280689816628872,80.00610611100306
2.966244709582377,5.217937369561216,4.8570984395987935,22.538826515522338,114.08948967693634
3.5,4.5,3.0,26.0,80.0
2.3789118121674,4.5,3.0,25.950159562878344,96.482529921817
2.637994263387864,4.5,13.469149446713494,16.403067718667124,204.0
2.5914672975207815,6.538529570373349,9.637946176542721,19.26407636157534,116.47224727875931
1.9278214284353814,21.455742453221443,17.211078664180025,18.974315447223862,162.52934279040946
3.1338297943697397,11.286034510448962,3.0,14.0,132.24751707132666
3.1036343255262016,8.742745166224717,40.0,14.0,106.70464735252227
2.891871564264636,5.360044235444612,3.0,18.238498917180365,81.6522185004591
2.706668320103746,4.720807550385557,11.069175027207164,18.208488425695926,106.01265060639973
1.9536198933364746,18.76069910245,3.0,22.265574975450832,136.15604959576496
2.5711278139705147,8.132197886172195,3.0,21.949629015115416,161.4391492008445
2.627052943059355,4.5,32.296817985754224,14.0,132.64771828198738
2.3139813270955596,4.5,12.900959826721705,22.30660626044248,166.3133683182818
2.762008818048288,4.5,3.0,20.18762016643014,80.0
3.228628082506025,4.843227187698004,3.0,23.00337842131602,182.55623785766954
3.5,10.455167457129843,5.146269462424779,26.0,80.0
3.03040383101448,6.566769405407016,8.656762106518858,18.369627947566997,191.9415103295683
3.1006322130963655,6.707573066117037,21.884793707118632,26.0,156.1426159991811
2.8290365007529887,17.59854280363112,3.0,14.7545379178992,80.0
1.7000991299244337,4.5,3.0,14.512526661823932,172.67464056106766
2.8667272481611397,23.0,5.524193039192929,21.726092382454333,192.89860368593952
2.936218612033353,4.5,3.0,17.191032558659213,204.0
3.5,7.526631417924062,3.0,20.685818736837536,90.50734677528631
2.738411042959605,5.821005103340177,6.593545172818383,26.0,135.93612661445704
3.1385293748165712,7.7074634433356,3.468412884896116,21.502258764472003,169.55345710381187
2.8602455254066452,9.63122180753328,6.667287289974003,20.387622891567567,172.627530212405
2.091329661514219,9.559614005186962,3.0,14.84220425571391,150.04217102422174
3.5,4.5,8.363210639560421,14.0,104.81047588472015
3.5,4.5,3.0,18.752866365204664,192.30744244014645
3.5,23.0,3.0,26.0,192.79291044211374
2.246547542742143,5.05707981869078,3.3408259175543837,17.423878998219987,117.80279485288247
3.5,11.492088004906378,40.0,21.552609698974983,89.92839678217412
1.9609264124487715,4.5,12.167534931363027,26.0,92.10153924790448
3.3957791057278195,5.827433328084259,17.574896968871084,26.0,204.0
3.5,6.477384864611342,26.94864001577748,21.726371083182222,189.25706512684962
2.196769839944157,9.821663341013089,40.0,20.13742346376765,124.78703453432448
2.4697761772413624,4.5,4.778029473000854,14.0,115.55531448374123
2.968353492915871,7.939323998527031,27.06153038585118,15.92106773125962,80.0
2.5129912464686015,4.5,16.20435623101604,17.640980694624808,121.38819143279107
1.8819856025791075,8.860352123968637,15.869505770213138,14.915972734365504,80.0
2.942982095423113,4.5,40.0,20.605941561437955,134.75083275407692
2.1536666933424047,4.5,3.0,26.0,204.0
3.2912219787473673,5.851680918010605,3.0,26.0,82.64323537367889
2.2403302466746116,4.5,6.779350556785802,20.57829521822817,139.43174781101285
3.5,5.086813029261616,3.6036518801882087,24.081752286960825,193.12074307351023
2.3261682903294263,4.5,6.768576430266201,15.467701355702813,138.3417537818398
2.642076891363047,4.5,32.366995942259265,26.0,100.5229451737609
3.5,14.336304584883157,3.0,14.0,126.42677191106117
2.0557266253659865,4.5,3.0911359564160734,25.043482312589045,189.7913474618623
3.0749773730627044,6.2501183413044945,5.646004347522464,22.156456163960385,140.8744224282944
3.5,11.928131174647277,3.4027186214858647,15.344437910021634,125.68272432411793
1.8526897005333234,4.6178669567968775,3.0,18.017651314038122,204.0
3.03882988091063,4.5,3.0,14.0,156.98311031384108
3.1026297140677856,8.277343795419428,10.76402005307607,14.0,80.0
3.5,15.365984281007872,27.651415030806607,14.0,165.0290694017489
2.0522747605486935,4.5,3.0,23.99763053129496,189.16616975289512
2.005496006827844,6.375074979493446,3.0,26.0,80.0
3.335454452601556,4.5,4.7102787340015775,14.0,80.0
3.1345778489189295,5.385834162983695,3.0,26.0,80.49167820224838
3.094595872453689,7.2448769457381,3.0,19.089115107283597,120.44921370998811
3.177682738430307,4.5,3.0,20.857901435188506,194.11834990539543
2.393425420526516,5.152674337348506,25.369434201980273,14.0,85.87852176551982
3.0790502294906372,4.5,3.0,26.0,159.71444743149743
3.131193627605044,7.463611033162147,36.24989979912696,20.316409692138965,80.0
2.3708472590847567,14.716600434304622,18.39651304406138,26.0,135.98838870591638
3.5,4.5,3.0,26.0,105.70902181695695
3.2914405345378173,4.593175700887806,3.0,26.0,204.0
2.07830527620029,10.0263554282932,3.5548295811654413,15.836760871516502,80.0
3.4617616813051475,16.403254092794693,3.975348995939157,18.022014160296887,125.08391488116405
2.206407808682593,4.5,7.008055973066099,16.007733231012615,80.0
3.5,6.293177290266871,3.0,24.91346156445293,99.41952332540887
3.5,8.610589157837238,11.593430505581663,21.123084906916777,80.0
2.302251625359918,6.591364481194419,6.3307401838088415,26.0,204.0
3.5,4.5,3.0,26.0,108.05658262204442
3.2364201462473488,10.016230941312415,3.0,14.0,114.968968683878
3.5,20.300354706028372,3.5937616826843684,26.0,123.57786789639306
3.5,7.671414748264905,3.0,25.324657573746457,80.0
2.6986081526635832,4.5,4.880362123839321,17.18872470947659,197.94100464383837
2.345204453661885,4.955859695856973,5.048930284264246,21.22816255731537,165.65203802764918
2.2589088639173713,23.0,6.301977293785264,18.47353078358904,186.6170666142154
2.3053508167418695,13.301428840147064,40.0,22.954017234042297,80.0
2.826962700832068,11.029762426514997,3.8387692948090693,17.177770979844755,204.0
3.173039152958137,9.059678436114325,16.041382019653902,22.0483438000793,194.9574539396549
3.1170624107484817,4.5,6.052475411127584,19.53878757235807,113.91994718366732
3.5,6.155915632901705,3.3605050287523404,16.87390623968267,184.79106762179345
2.898177305248966,6.702654558647501,3.903448835479001,20.25617921831384,141.4858506076238
3.5,10.358878297189229,4.211163916384114,26.0,80.0
2.6842885479209513,20.154165915643727,6.446758356200999,15.664500420042446,116.36966683147337
3.5,15.370295075677312,3.0,17.80127154754461,102.37161761506958
3.432364537354562,4.5,3.0,15.744830608175771,130.56314423116578
2.279181020759868,8.264472485056531,10.3254396742261,16.237208177804042,195.0649728746571
2.1485653033507828,11.795411404777262,14.030913092917613,24.340033258259027,80.0
3.2993016766759142,10.868978275122627,11.582368468156199,23.636642394308186,104.05136941421752
2.7149949636693127,4.572312637846608,5.510338822839906,19.12358008768028,88.46333437333239
3.5,23.0,11.901155280521234,25.891725533366092,90.10851709538568
3.2908995601134654,4.5,11.122594415711719,24.180993696371413,88.41508183261305
2.8302998969439495,4.5,12.210519292733588,18.265034337827817,129.60043274632037
2.2857125397711267,8.319700026731446,3.0,14.0,157.54028947418334
1.900689767438096,23.0,3.0,24.44033496726623,146.15382163189733
2.5528275689652062,4.5,3.0,20.134811569692157,136.30157744300007
3.5,5.883429612268312,4.43647281826193,19.28191006168374,164.34590715290145
3.0636496764929113,14.938790632246935,3.34500119330916,16.707040074701087,204.0
2.0473008806188537,6.987843807393611,3.0,23.83709196238628,133.42140969005357
3.029235216636164,5.609296465274298,39.52911648073175,21.22008454623539,195.06598684701748
3.2119706954931155,10.474931920291045,3.212548990384452,17.869942212263872,190.35689766472248
2.262440019161495,8.54742313971928,5.634607831053842,14.0,204.0
3.0130055452968882,14.46098867644019,21.6921438109938,26.0,160.08482758695865
2.9345801653708943,17.331924375031186,3.0,22.879003954991894,87.61422783545174
2.1062274530078473,8.754384402467915,3.0,20.648023439130192,143.45478676267942
3.1876474405360913,8.662128768129113,3.0,14.0,140.18469308706847
3.3714204055430055,8.20799487673441,3.0,18.944604593067922,178.5681321359613
3.5,9.933468676240333,3.6456506281462295,17.84700263958524,86.52782935377844
3.5,7.351028213466339,27.98686983453041,15.975840264388124,204.0
1.9740632832252436,7.071991808505164,10.577292311357146,23.90426798615864,126.14775964901975
2.2289764980803124,16.22821693753372,15.128971634973684,23.629549071732104,180.4316555857383
3.3290999796858465,20.25505298675315,4.81138327323255,21.777511506127922,143.74999507897027
3.3279517796921314,4.5,3.0,25.980001681096002,132.66217031995382
3.3291113956032232,7.1243373383603945,3.0,14.189994250460469,139.14904267424652
3.5,4.5,3.0,16.76793729383624,167.92755525326925
3.380841271157418,5.702021775849054,7.129122775499335,19.58177860019379,204.0
3.5,9.35414034350244,4.719386193632746,15.959404460180867,80.0
3.5,11.2571374202357,3.481305463044729,23.71508866049507,158.68185094221786
3.456830750117787,6.545475533925798,3.0,16.433894607845566,128.2615758179631
2.647036655344002,4.5,40.0,26.0,116.65458128242557
3.5,4.5,3.0,14.574769514456445,80.0
2.3328758414685224,13.17776960803746,14.564836330117709,26.0,161.44290610426975
2.705001126019123,4.5,4.545459810265367,26.0,119.29349305851083
2.525590347382671,16.124967161065676,4.199987279565484,18.631014827146572,87.98671513822859
2.9538187500035225,10.157165734020195,19.916334786537597,26.0,128.17972392622914
3.5,17.631574766723684,28.53404598969114,17.031994627318543,111.00573654587284
1.724450159166784,6.164471700539574,3.354993455149125,25.793027258478837,80.0
3.4902735324869805,4.5,12.389548328836614,18.192022243560316,130.71815452343182
1.8500148300119228,9.536610761193758,7.1662097903116395,14.0,161.43361383919134
2.5349744359774444,17.130899518925098,4.577149816419664,14.0,99.43975842414523
3.5,13.438329518047492,5.862684342607664,17.703454752775688,140.82214662223726
2.9395037906526182,4.5,3.0,20.791933964022817,131.8405883369118
2.1445039940329274,7.5139160814982295,3.085618795248344,26.0,197.11497315768588
2.370223941373747,4.888556532185717,3.0,19.363601331931708,120.38759030944843
3.483858680142869,4.5,14.08843172039197,25.71457893745757,177.49180097594433
2.3603863451827323,13.72730341564331,4.022854954643969,16.76652220996489,110.03068655892775
3.065650813702351,4.5,3.0,17.350679731590887,204.0
2.9243585030828276,4.5,3.0,26.0,104.35254308867786
2.4122840181345073,4.5,3.0,14.0,93.8126958400444
3.5,4.5,3.0,19.229680853282044,120.5530097427805
3.440193848395284,7.831409842200115,4.754387990473175,17.03432830404837,92.09697250262754
1.6508917779596732,15.837545075175415,3.8209902278683905,26.0,80.0
3.040357760004101,6.223309715438221,40.0,16.404755179358833,171.98253266183423
2.4055088557051643,4.5,9.344266128748366,22.293436437686925,80.0
3.5,12.670733497921082,8.836177564448207,25.107442004581394,92.51224508649821
2.3202234682434555,22.783990758862714,3.0,14.0,80.0
2.797738169380905,4.518676087252472,3.0,18.388580094323004,133.78128356398994
3.319876456611438,5.076166963097354,3.0,16.876667896119617,80.0
3.5,10.117995487421183,3.0,25.290722523703355,159.21706966705298
2.0731510473713293,21.797079720185778,3.0,23.355224504870332,166.78569044507086
2.6330174045225982,4.932853332505561,3.0,17.888974065405538,80.0
2.532866053294461,4.5,3.0,14.085782015822772,136.59046102220938
2.411132729856758,10.964088942096758,13.61321096851707,25.98195252099536,157.0600095163119
3.5,12.316451753458736,3.7885527637441503,18.779826790990153,188.41621409183375
3.229458026281946,7.105137743559186,3.0,14.0,80.0
2.0387572703391674,4.80350908983708,4.503781619652921,14.0,80.0
3.5,14.103699051276381,19.686059852123584,21.78268223308561,204.0
3.5,10.205239516733007,4.558613341575521,14.0,88.46135033554262
3.5,4.5,8.947134322785987,26.0,100.37549474638858
1.8983176562857318,7.320106656897724,3.0,14.549501289755497,165.14820097270652
2.5263781192033585,4.5,3.0,19.15449723780782,80.0
3.5,11.386362550169336,7.077408377356794,20.07253363108834,112.29632594060861
2.3752255120804944,5.898121029935269,40.0,15.464189865231933,184.53144485157156
3.2642763016335867,5.229313701173747,27.38245441983698,14.0,80.0
3.5,6.915442095901959,9.437830877580696,20.260692171590595,101.56249430288842
2.235691746742357,7.275617548215929,5.485872580312892,15.356241569677028,80.0
2.8407156654253467,13.163427465365483,26.4115263462616,19.823230160813942,90.30032584654026
1.3,10.66158158644843,12.31924976638434,18.480791129762387,204.0
2.176332458991564,6.347441585449126,3.0,20.69589360577957,204.0
2.6932633806521733,12.017650090678684,3.0,26.0,140.58798506369791
2.046145516528347,9.342602668128514,6.937841393045907,16.318602799578226,158.15213849054533
3.5,5.262473402642243,3.0,16.69332954045917,156.30677628470409
1.9456684284420218,6.488544680342763,3.0,14.0,94.32379253420021
2.5573925419754997,6.383594407303493,3.0,18.089744052300425,139.40565132365896
2.993944296246763,10.045259470888857,3.2856085115574363,21.60586952211484,80.0
3.5,5.484544548482218,3.1589251293628133,16.62169028013141,83.42280574229473
1.9425974709579006,5.396276021695984,3.152217236087352,21.64752049384248,121.26323361095692
3.5,23.0,12.803061993275549,18.1838521433671,80.0
2.895962433538988,13.579035742082617,3.2483916138460542,14.0,80.0
2.202252546783462,4.5,3.0,20.993857212392985,92.73620920786551
3.2807977896046143,10.513578116919446,3.0,18.033285888894824,204.0
3.0509583460351966,7.680405590374023,16.44478772320316,19.8594558319401,204.0
2.4467530884162954,9.283251118403777,3.0,16.219421832812753,124.11848176248157
2.9439891779117966,7.78226925356316,3.0,15.803686130949638,161.5808963028453
2.596333693961902,16.14977108424023,5.928195419443047,20.062512055559836,98.83317217961776
2.9797400135366234,8.992098670999678,3.0,17.902644293119646,80.0
3.467096634037388,6.776690617203969,3.0,26.0,85.78386033407868
3.5,14.579372092610667,6.276293888486922,24.21855457764322,110.26740222714685
2.0517847713749915,8.317910673332358,3.0075233139822903,22.480203613242676,133.71241405603234
3.5,7.6970938405339275,40.0,18.184000136238794,120.52797836790153
1.6845311648214603,8.797121944251797,4.127259932488386,14.0,111.537806477202
2.7692638581770623,6.630106934499242,9.862673251250678,15.113154933937611,98.3619481351244
3.3971484307851942,7.120413154448563,3.0,15.841351647599465,145.87425600741133
3.120766427637502,4.709264042269066,3.0,17.67089444952121,80.0
2.431611083378671,4.5,3.0,18.96984092195412,177.56575302622934
2.7265194837225817,4.5,3.0,23.225273043779097,97.86865686628894
2.5202699624358513,4.5,7.647135346665149,20.755850109319326,204.0
2.454095669938729,4.5,16.67846153727572,26.0,109.938062699852
3.5,6.269286854588759,6.994703125581487,17.48041941287777,102.43024242875691
3.186968137068222,7.599667348477907,3.4098891768792856,20.65869460094099,98.86743891963549
2.3849253810417266,5.861152011520189,3.0,21.191125113949916,102.869488537946
3.5,4.5,18.398326995946693,20.58945242882353,163.32546985461653
3.1435181816909177,21.093592133205846,40.0,26.0,123.60212932370811
3.5,15.034304189921352,5.3740297200577105,24.25444065510384,192.23632324061353
3.4361210354471234,9.63902844255125,14.77783107994462,14.0,153.61848619016857
2.2969733822272276,23.0,6.9836263218867325,18.52424370371334,127.57686616623549
2.4739509613668695,4.5,11.727024700373857,19.07810430459758,147.70649368391372
3.5,23.0,3.0,26.0,204.0
3.4178975416884247,4.5,3.0,17.388860520042762,166.82906482178163
2.8711731059406183,8.349437441857043,7.456540546944105,14.356819821617163,141.96535146587837
2.982876398409704,4.5,20.834949465188153,21.787107695219206,150.89577329030323
3.5,7.147471640155448,3.0,22.165538029775107,80.0
2.452600872715221,9.248635984676888,3.0,18.746116961483782,204.0
3.358702997946633,6.355015798943624,3.0,17.957063043846503,157.8752557151648
2.73098716957713,11.609607395160179,16.15339483473219,25.310112782889096,164.78157236239716
2.719332624844325,7.578064582073242,3.0,14.910427905257226,124.32462172011412
3.5,4.924029760020604,3.0,17.331974503449118,80.0
3.5,4.77466934325306,5.51690259934131,16.43414058359092,112.32070038924878
3.5,12.418088158928427,3.9191309796563147,26.0,130.0335948646102
3.5,4.5,9.576990613615346,20.831228105078846,88.4253715600509
2.9045878338537716,13.351728905057634,3.0,14.013250613268124,88.09532805657905
3.486125029563948,16.524569699160974,3.0132176299912117,14.432788002332178,108.81475560286326
2.6506954597236083,4.5,20.38638438491124,26.0,175.25465311761158
3.1581923799383183,15.52664662649697,3.0,26.0,204.0
2.7858617912356767,23.0,29.054855609780265,24.524907780020325,135.44429600098596
2.9661778902437814,8.426635978556542,3.0,19.225521517458724,98.66858083405452
3.4035703153866197,10.72087261394114,13.196629952805704,26.0,107.74007907891098
2.303816996316794,14.52701867938697,3.0,14.0,131.3562440035329
3.5,5.844156147891011,3.0,23.895373286251846,138.20735918679307
2.1873996052778275,8.028721931803164,3.0,16.819112469355872,151.68879789677422
2.0652139324277314,4.5,8.99853723606811,17.8067608485001,104.23985117113284
3.5,7.789257259485391,4.495617434925198,23.70548360800803,157.9542183265019
3.5,9.99555812513702,18.511351584609173,18.365990808836035,152.68641763537858
3.430898202691912,10.121522693251983,27.58865645897645,16.86149752574875,106.23863307066621
3.4349036616283453,14.81628443190881,3.0,16.564879452641854,80.0
2.8780426783299857,4.5,3.0,14.0,86.10045668120932
2.2540864373834384,4.889334995243227,3.0,23.967284853162607,204.0
2.9488725474168684,23.0,3.0,14.25541336072718,80.0
2.3953182332541254,6.374276519928689,18.182439216437643,26.0,204.0
3.5,8.128222711934539,9.174898189321958,17.60550744745366,80.0
2.7728812219747994,6.7535924598505845,3.0,26.0,90.33075274208218
2.2991928846871397,4.5,4.471659998347793,14.0,107.17139945757575
2.6425698570935907,21.82212837628691,26.519240192087036,23.74513953837827,204.0
3.2365546648995696,4.906002697113705,40.0,25.606448675192315,127.2837239524004
2.4715315716768385,4.5,6.283592963050121,26.0,114.8222764137078
2.3012740912707845,5.175070839165418,3.0,14.0,84.25820980043454
3.088786114306928,4.5,6.5903796942333095,15.585688289849562,157.45821698709386
3.089877429963416,4.502887551224515,14.692308285797566,22.689083501119587,101.00996555157325
2.5105863553425483,4.5,6.01487464956446,20.00975908980987,114.08572439314479
2.535599960248206,10.85818776367709,11.307161163960611,20.87938259451354,107.92653709841953
3.0788770022166942,4.5,7.104952533289648,17.233885842202675,171.4123239549209
1.9360527301802646,13.098509252327398,3.0,26.0,174.52368537167496
1.9578897904083887,18.667691371511946,3.0,26.0,85.89928941788901
2.3681694952687864,12.164506615401526,3.0277532123034216,19.750282822193178,96.16588666808025
2.7225136387122553,6.092958780832133,17.31648829578797,21.883872241659887,92.18158505897573
3.1466514489401707,7.8026677716320645,3.0,19.47544343073496,136.1661910834497
3.5,4.5,8.045366636545971,26.0,185.71896483309874
3.5,6.447882887207588,6.64368608585136,24.435551883553686,136.9462277566178
2.7630364206961944,4.5,33.33572413529315,14.0075481897967,80.0
2.872668191062727,11.453197925641856,4.302962810569803,16.003034986228577,174.3714157060234
2.1895073065517914,23.0,3.0,14.244257971562433,80.0
2.8730672517066798,10.00742090789991,10.22944294027491,26.0,92.60330554083302
2.6665577610871547,4.5,40.0,23.084139813026283,137.05003659154744
3.1569301130311747,5.506629215927829,11.107976508528775,16.083172692041078,121.41503000760397
2.2980924853435023,7.702501701058272,3.0,15.710481675120207,183.03251501715397
3.3330653291506813,7.517025466150516,3.0,24.264816567460713,96.84933255279118
3.5,4.5,3.0,24.985411829266845,83.13536864670998
2.802358685905058,8.387487598673003,40.0,24.214127125049814,110.11144659092697
3.2265434658024574,4.5,3.0043295252912015,16.906812477023177,191.40815939339603
3.4940184526036484,4.5,3.0,20.95604191456155,164.90592495509262
2.584955189513672,11.074011671986051,3.715311991831126,19.790533227760093,130.6600223529753
3.0721195538483346,4.5,3.0439615157958673,14.552960962085907,204.0
2.897849634205898,10.277538855241621,32.567139993290894,14.594745133802693,204.0
2.966734980262396,4.5,3.0,21.619161763862024,176.53411126629635
2.3327569547697062,23.0,20.01692269283998,20.29376466044462,80.0
2.9074012960107978,4.5,5.287122513109148,22.535358475239846,176.1374169666825
3.3134760078748653,6.058065712314552,20.692253642943587,24.163819407603484,115.39750708303332
3.5,8.898963077388993,33.18604350037688,26.0,106.24540352341967
3.5,4.779519253708419,5.044861333192101,15.254409970085538,93.91126906208511
3.5,7.815081969709358,3.0510269170428432,23.049770272848857,116.92467378189393
2.336406922693794,10.545835988371515,4.928102033547222,23.868951503810038,96.22797309406113
3.5,13.777151434692072,4.025033333864996,17.479247204046988,135.37407453762856
3.0377461158051275,12.251931627075168,3.0,19.85424082345396,116.86315421841387
3.5,6.279980720401608,31.951688476582664,17.610955621240585,138.35618408992121
2.3101375173462926,6.390644968978965,6.177036005515387,26.0,159.58780928182503
2.290180132005218,23.0,3.0,19.755343683431686,110.93075019057447
2.4473099946614747,13.675027984911074,3.0,21.871565984644633,91.73122348911983
1.60648440136219,4.5,3.0,17.728049364756902,80.0
2.4975794986860436,7.583185569741091,11.949987098755383,16.640537229246807,175.1888602963326
2.341712549270954,5.607198191858026,3.0,14.0,130.19092000724999
3.010235354441958,6.440931174853378,3.0,26.0,116.70114825961886
3.1735683805479966,4.5,8.378409813588734,24.00413791393779,204.0
3.5,5.316330083942033,3.0,17.53595665561703,80.0
3.5,23.0,9.016608799968974,14.707101836678236,128.9387088457807
2.4625540749023025,10.573085088149512,5.1117072205011675,20.19545220457252,83.22656100214071
2.253364392091356,4.5,4.079262162325105,16.552536654379765,166.77967420567762
3.3079188429211737,16.45606046809365,3.0,17.94767400754329,80.0
2.0056197221112924,15.067189572241126,3.0,14.0,177.71460411780615
3.5,5.514064383986884,9.674672348285581,20.416970736111775,174.58904168761867
3.5,11.636912552451596,3.0,20.53679540988398,84.70527526636212
2.536904381000676,4.5,20.64917796434755,26.0,129.498676803566
1.79942353124842,5.1054763079283205,40.0,18.32729856845859,85.48988126369454
3.5,20.009653494776686,10.352588776421948,17.36961991178209,151.21035982311795
2.7978900447014574,5.859389627062854,29.64244098152975,14.0,178.9551970596936
3.5,4.5,11.225155501895395,26.0,81.77805314432085
1.8593804526496427,6.770982955860967,3.0,24.896840754607712,80.0
